time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-10-07 00:45,15639.965,0.000,3562.574,0.000,111,137,146
2025-10-07 01:00,15640.042,0.000,3562.574,0.000,154,125,115
2025-10-07 01:15,15640.098,0.000,3562.574,0.000,90,97,60
2025-10-07 01:30,15640.169,0.000,3562.574,0.000,98,108,94
2025-10-07 01:45,15640.250,0.000,3562.574,0.000,112,118,159
2025-10-07 02:00,15640.331,0.000,3562.574,0.000,129,150,97
2025-10-07 02:15,15640.392,0.000,3562.574,0.000,112,106,42
2025-10-07 02:30,15640.484,0.000,3562.574,0.000,164,145,142
2025-10-07 02:45,15640.543,0.000,3562.574,0.000,117,94,94
2025-10-07 03:00,15640.612,0.000,3562.574,0.000,163,153,66
2025-10-07 03:15,15640.694,0.000,3562.574,0.000,127,120,132
2025-10-07 03:30,15640.752,0.000,3562.574,0.000,78,78,95
2025-10-07 03:45,15640.813,0.000,3562.574,0.000,79,112,71
2025-10-07 04:00,15640.883,0.000,3562.574,0.000,88,120,93
2025-10-07 04:15,15640.954,0.000,3562.574,0.000,124,129,84
2025-10-07 04:30,15641.031,0.000,3562.574,0.000,102,135,87
2025-10-07 04:45,15641.114,0.000,3562.574,0.000,168,131,155
2025-10-07 05:00,15641.211,0.000,3562.574,0.000,200,154,142
2025-10-07 05:15,15641.283,0.000,3562.574,0.000,90,122,95
2025-10-07 05:30,15641.356,0.000,3562.574,0.000,164,154,87
2025-10-07 05:45,15641.462,0.000,3562.574,0.000,174,136,144
2025-10-07 06:00,15641.566,0.000,3562.574,0.000,231,159,159
2025-10-07 06:15,15641.692,0.000,3562.574,0.000,201,257,245
2025-10-07 06:30,15641.824,0.000,3562.574,0.000,240,281,196
2025-10-07 06:45,15641.946,0.000,3562.574,0.000,188,218,240
2025-10-07 07:00,15642.083,0.000,3562.574,0.000,318,265,161
2025-10-07 07:15,15642.244,0.000,3562.574,0.000,219,247,272
2025-10-07 07:30,15642.403,0.000,3562.574,0.000,344,341,133
2025-10-07 07:45,15642.569,0.000,3562.574,0.000,266,268,227
2025-10-07 08:00,15642.734,0.000,3562.574,0.000,266,254,316
2025-10-07 08:15,15642.913,0.000,3562.574,0.000,303,278,292
2025-10-07 08:30,15643.059,0.000,3562.574,0.000,250,241,125
2025-10-07 08:45,15643.218,0.000,3562.574,0.000,297,278,148
2025-10-07 09:00,15643.366,0.000,3562.574,0.000,247,184,198
2025-10-07 09:15,15643.462,0.000,3562.574,0.000,151,151,180
2025-10-07 09:30,15643.564,0.000,3562.574,0.000,186,169,168
2025-10-07 09:45,15643.634,0.000,3562.574,0.000,88,91,125
2025-10-07 10:00,15643.677,0.000,3562.574,0.000,102,98,43
2025-10-07 10:15,15643.735,0.000,3562.574,0.000,91,92,82
2025-10-07 10:30,15643.753,0.000,3562.574,0.000,27,24,27
2025-10-07 10:45,15643.788,0.000,3562.574,0.000,57,64,44
2025-10-07 11:00,15643.798,0.000,3562.574,0.000,20,14,14
2025-10-07 11:15,15643.822,0.000,3562.574,0.000,41,36,29
2025-10-07 11:30,15643.834,0.000,3562.574,0.000,25,26,14
2025-10-07 11:45,15643.845,0.000,3562.574,0.000,16,20,12
2025-10-07 12:00,15643.849,0.000,3562.574,0.000,8,7,4
2025-10-07 12:15,15643.867,0.000,3562.574,0.000,33,30,26
2025-10-07 12:30,15643.867,0.000,3562.574,0.000,-2,-2,-1
2025-10-07 12:45,15643.884,0.000,3562.574,0.000,23,21,27
2025-10-07 13:00,15643.884,0.000,3562.577,0.000,-4,-4,-4
2025-10-07 13:15,15643.894,0.000,3562.577,0.000,15,15,19
2025-10-07 13:30,15643.894,0.000,3562.587,0.000,-17,-14,-19
2025-10-07 13:45,15643.901,0.000,3562.587,0.000,16,11,12
2025-10-07 14:00,15643.913,0.000,3562.587,0.000,20,16,20
2025-10-07 14:15,15643.935,0.000,3562.587,0.000,30,36,35
2025-10-07 14:30,15643.952,0.000,3562.587,0.000,29,26,27
2025-10-07 14:45,15643.957,0.000,3562.587,0.000,8,8,7
2025-10-07 15:00,15643.972,0.000,3562.587,0.000,31,28,22
2025-10-07 15:15,15643.999,0.000,3562.587,0.000,53,41,31
2025-10-07 15:30,15644.051,0.000,3562.587,0.000,98,83,106
2025-10-07 15:45,15644.118,0.000,3562.587,0.000,114,89,95
2025-10-07 16:00,15644.222,0.000,3562.587,0.000,197,204,80
2025-10-07 16:15,15644.313,0.000,3562.587,0.000,149,164,102
2025-10-07 16:30,15644.432,0.000,3562.587,0.000,190,206,134
2025-10-07 16:45,15644.587,0.000,3562.587,0.000,238,204,252
2025-10-07 17:00,15644.796,0.000,3562.587,0.000,415,418,196
2025-10-07 17:15,15645.035,0.000,3562.587,0.000,456,317,302
2025-10-07 17:30,15645.282,0.000,3562.587,0.000,472,323,311
2025-10-07 17:45,15645.569,0.000,3562.587,0.000,444,646,453
2025-10-07 18:00,15645.894,0.000,3562.587,0.000,683,725,307
2025-10-07 18:15,15646.250,0.000,3562.587,0.000,622,511,415
2025-10-07 18:30,15646.658,0.000,3562.587,0.000,599,654,641
2025-10-07 18:45,15647.102,0.000,3562.587,0.000,719,848,563
2025-10-07 19:00,15647.558,0.000,3562.587,0.000,807,787,823
2025-10-07 19:15,15648.039,0.000,3562.587,0.000,880,964,588
2025-10-07 19:30,15648.499,0.000,3562.587,0.000,886,802,544
2025-10-07 19:45,15648.955,0.000,3562.587,0.000,799,574,588
2025-10-07 20:00,15649.423,0.000,3562.587,0.000,1012,1081,429
2025-10-07 20:15,15649.855,0.000,3562.587,0.000,685,649,977
2025-10-07 20:30,15650.283,0.000,3562.587,0.000,793,712,412
2025-10-07 20:45,15650.670,0.000,3562.587,0.000,769,545,476
2025-10-07 21:00,15651.023,0.000,3562.587,0.000,518,524,733
2025-10-07 21:15,15651.364,0.000,3562.587,0.000,590,556,623
2025-10-07 21:30,15651.672,0.000,3562.587,0.000,501,561,544
2025-10-07 21:45,15651.926,0.000,3562.587,0.000,524,522,314
2025-10-07 22:00,15652.165,0.000,3562.587,0.000,356,361,397
2025-10-07 22:15,15652.362,0.000,3562.587,0.000,294,369,350
2025-10-07 22:30,15652.531,0.000,3562.587,0.000,344,366,216
2025-10-07 22:45,15652.666,0.000,3562.587,0.000,243,294,173
2025-10-07 23:00,15652.811,0.000,3562.587,0.000,240,239,180
2025-10-07 23:15,15652.942,0.000,3562.587,0.000,194,247,150
2025-10-07 23:30,15653.042,0.000,3562.587,0.000,194,150,183
2025-10-07 23:45,15653.134,0.000,3562.587,0.000,148,171,97
2025-10-08 00:00,15653.225,0.000,3562.587,0.000,188,136,117
2025-10-08 00:15,15653.318,0.000,3562.587,0.000,163,152,131
2025-10-08 00:30,15653.387,0.000,3562.587,0.000,99,88,124
2025-10-08 00:45,15653.452,0.000,3562.587,0.000,101,124,96
2025-10-08 01:00,15653.529,0.000,3562.587,0.000,98,132,97
2025-10-08 01:15,15653.591,0.000,3562.587,0.000,75,111,80
2025-10-08 01:30,15653.674,0.000,3562.587,0.000,145,170,80
2025-10-08 01:45,15653.747,0.000,3562.587,0.000,123,113,125
2025-10-08 02:00,15653.805,0.000,3562.587,0.000,90,107,81
2025-10-08 02:15,15653.863,0.000,3562.587,0.000,90,96,95
2025-10-08 02:30,15653.942,0.000,3562.587,0.000,116,147,100
2025-10-08 02:45,15654.010,0.000,3562.587,0.000,105,96,96
2025-10-08 03:00,15654.096,0.000,3562.587,0.000,162,188,120
2025-10-08 03:15,15654.155,0.000,3562.587,0.000,90,111,84
2025-10-08 03:30,15654.220,0.000,3562.587,0.000,117,119,114
2025-10-08 03:45,15654.301,0.000,3562.587,0.000,135,154,151
2025-10-08 04:00,15654.379,0.000,3562.587,0.000,118,128,168
2025-10-08 04:15,15654.443,0.000,3562.587,0.000,109,112,65
2025-10-08 04:30,15654.526,0.000,3562.587,0.000,158,117,116
2025-10-08 04:45,15654.622,0.000,3562.587,0.000,126,163,139
2025-10-08 05:00,15654.711,0.000,3562.587,0.000,129,140,188
2025-10-08 05:15,15654.794,0.000,3562.587,0.000,138,170,114
2025-10-08 05:30,15654.874,0.000,3562.587,0.000,152,115,130
2025-10-08 05:45,15654.975,0.000,3562.587,0.000,153,219,146
2025-10-08 06:00,15655.066,0.000,3562.587,0.000,159,132,143
2025-10-08 06:15,15655.195,0.000,3562.587,0.000,196,279,195
2025-10-08 06:30,15655.308,0.000,3562.587,0.000,191,160,149
2025-10-08 06:45,15655.452,0.000,3562.587,0.000,280,218,185
2025-10-08 07:00,15655.601,0.000,3562.587,0.000,246,262,149
2025-10-08 07:15,15655.755,0.000,3562.587,0.000,320,275,188
2025-10-08 07:30,15655.953,0.000,3562.587,0.000,417,330,273
2025-10-08 07:45,15656.131,0.000,3562.587,0.000,350,316,212
2025-10-08 08:00,15656.311,0.000,3562.587,0.000,267,247,341
2025-10-08 08:15,15656.491,0.000,3562.587,0.000,302,316,258
2025-10-08 08:30,15656.663,0.000,3562.587,0.000,285,394,268
2025-10-08 08:45,15656.835,0.000,3562.587,0.000,346,344,226
2025-10-08 09:00,15656.981,0.000,3562.587,0.000,241,211,223
2025-10-08 09:15,15657.107,0.000,3562.587,0.000,167,241,153
2025-10-08 09:30,15657.215,0.000,3562.587,0.000,187,159,185
2025-10-08 09:45,15657.306,0.000,3562.587,0.000,160,174,117
2025-10-08 10:00,15657.374,0.000,3562.587,0.000,103,106,120
2025-10-08 10:15,15657.441,0.000,3562.587,0.000,145,121,82
2025-10-08 10:30,15657.493,0.000,3562.587,0.000,75,97,76
2025-10-08 10:45,15657.542,0.000,3562.587,0.000,83,76,96
2025-10-08 11:00,15657.595,0.000,3562.587,0.000,82,83,99
2025-10-08 11:15,15657.625,0.000,3562.587,0.000,56,47,29
2025-10-08 11:30,15657.644,0.000,3562.587,0.000,43,37,23
2025-10-08 11:45,15657.682,0.000,3562.587,0.000,66,70,63
2025-10-08 12:00,15657.711,0.000,3562.587,0.000,48,49,23
2025-10-08 12:15,15657.729,0.000,3562.587,0.000,28,42,28
2025-10-08 12:30,15657.747,0.000,3562.587,0.000,25,33,30
2025-10-08 12:45,15657.762,0.000,3562.587,0.000,23,25,19
2025-10-08 13:00,15657.787,0.000,3562.587,0.000,49,57,29
2025-10-08 13:15,15657.821,0.000,3562.587,0.000,45,65,47
2025-10-08 13:30,15657.860,0.000,3562.587,0.000,72,85,60
2025-10-08 13:45,15657.904,0.000,3562.587,0.000,70,72,44
2025-10-08 14:00,15657.924,0.000,3562.587,0.000,43,40,26
2025-10-08 14:15,15657.960,0.000,3562.587,0.000,59,58,59
2025-10-08 14:30,15657.998,0.000,3562.587,0.000,88,82,45
2025-10-08 14:45,15658.033,0.000,3562.587,0.000,55,48,60
2025-10-08 15:00,15658.098,0.000,3562.587,0.000,102,105,141
2025-10-08 15:15,15658.152,0.000,3562.587,0.000,119,86,86
2025-10-08 15:30,15658.230,0.000,3562.587,0.000,113,115,135
2025-10-08 15:45,15658.303,0.000,3562.587,0.000,119,99,133
2025-10-08 16:00,15658.427,0.000,3562.587,0.000,219,267,174
2025-10-08 16:15,15658.567,0.000,3562.587,0.000,202,201,247
2025-10-08 16:30,15658.725,0.000,3562.587,0.000,308,348,189
2025-10-08 16:45,15658.903,0.000,3562.587,0.000,321,213,217
2025-10-08 17:00,15659.096,0.000,3562.587,0.000,354,285,244
2025-10-08 17:15,15659.323,0.000,3562.587,0.000,424,319,366
2025-10-08 17:30,15659.597,0.000,3562.587,0.000,470,444,586
2025-10-08 17:45,15659.898,0.000,3562.587,0.000,680,562,430
2025-10-08 18:00,15660.247,0.000,3562.587,0.000,634,738,400
2025-10-08 18:15,15660.618,0.000,3562.587,0.000,594,701,537
2025-10-08 18:30,15661.034,0.000,3562.587,0.000,787,624,527
2025-10-08 18:45,15661.469,0.000,3562.587,0.000,848,978,498
2025-10-08 19:00,15661.939,0.000,3562.587,0.000,665,816,516
2025-10-08 19:15,15662.407,0.000,3562.587,0.000,628,669,809
2025-10-08 19:30,15662.896,0.000,3562.587,0.000,804,883,508
2025-10-08 19:45,15663.374,0.000,3562.587,0.000,903,898,750
2025-10-08 20:00,15663.839,0.000,3562.587,0.000,766,994,744
2025-10-08 20:15,15664.263,0.000,3562.587,0.000,602,578,688
2025-10-08 20:30,15664.687,0.000,3562.587,0.000,911,715,622
2025-10-08 20:45,15665.065,0.000,3562.587,0.000,700,574,411
2025-10-08 21:00,15665.408,0.000,3562.587,0.000,611,528,306
2025-10-08 21:15,15665.721,0.000,3562.587,0.000,544,582,354
2025-10-08 21:30,15666.014,0.000,3562.587,0.000,668,517,451
2025-10-08 21:45,15666.283,0.000,3562.587,0.000,505,540,273
2025-10-08 22:00,15666.508,0.000,3562.587,0.000,393,341,226
2025-10-08 22:15,15666.712,0.000,3562.587,0.000,472,374,300
2025-10-08 22:30,15666.893,0.000,3562.587,0.000,368,279,270
2025-10-08 22:45,15667.032,0.000,3562.587,0.000,190,259,215
2025-10-08 23:00,15667.149,0.000,3562.587,0.000,261,201,153
2025-10-08 23:15,15667.276,0.000,3562.587,0.000,266,273,99
2025-10-08 23:30,15667.403,0.000,3562.587,0.000,191,226,164
2025-10-08 23:45,15667.509,0.000,3562.587,0.000,180,212,145
2025-10-09 00:00,15667.595,0.000,3562.587,0.000,166,186,105
2025-10-09 00:15,15667.664,0.000,3562.587,0.000,121,131,118
2025-10-09 00:30,15667.753,0.000,3562.587,0.000,124,122,129
2025-10-09 00:45,15667.843,0.000,3562.587,0.000,190,141,148
2025-10-09 01:00,15667.912,0.000,3562.587,0.000,126,141,77
2025-10-09 01:15,15667.993,0.000,3562.587,0.000,142,157,100
2025-10-09 01:30,15668.087,0.000,3562.587,0.000,170,138,122
2025-10-09 01:45,15668.174,0.000,3562.587,0.000,190,137,153
2025-10-09 02:00,15668.237,0.000,3562.587,0.000,89,110,98
2025-10-09 02:15,15668.325,0.000,3562.587,0.000,135,146,92
2025-10-09 02:30,15668.386,0.000,3562.587,0.000,125,113,102
2025-10-09 02:45,15668.478,0.000,3562.587,0.000,149,173,118
2025-10-09 03:00,15668.548,0.000,3562.587,0.000,118,119,146
2025-10-09 03:15,15668.618,0.000,3562.587,0.000,161,160,54
2025-10-09 03:30,15668.676,0.000,3562.587,0.000,87,75,100
2025-10-09 03:45,15668.763,0.000,3562.587,0.000,146,158,135
2025-10-09 04:00,15668.840,0.000,3562.587,0.000,125,128,130
2025-10-09 04:15,15668.910,0.000,3562.587,0.000,108,131,69
2025-10-09 04:30,15669.002,0.000,3562.587,0.000,152,151,189
2025-10-09 04:45,15669.084,0.000,3562.587,0.000,111,109,158
2025-10-09 05:00,15669.177,0.000,3562.587,0.000,149,219,153
2025-10-09 05:15,15669.259,0.000,3562.587,0.000,160,161,105
2025-10-09 05:30,15669.338,0.000,3562.587,0.000,161,182,89
2025-10-09 05:45,15669.417,0.000,3562.587,0.000,175,119,119
2025-10-09 06:00,15669.515,0.000,3562.587,0.000,152,171,117
2025-10-09 06:15,15669.637,0.000,3562.587,0.000,226,229,122
2025-10-09 06:30,15669.756,0.000,3562.587,0.000,220,241,187
2025-10-09 06:45,15669.907,0.000,3562.587,0.000,272,228,231
2025-10-09 07:00,15670.038,0.000,3562.587,0.000,259,214,165
2025-10-09 07:15,15670.205,0.000,3562.587,0.000,273,244,225
2025-10-09 07:30,15670.359,0.000,3562.587,0.000,350,255,244
2025-10-09 07:45,15670.547,0.000,3562.587,0.000,241,257,351
2025-10-09 08:00,15670.725,0.000,3562.587,0.000,278,289,250
2025-10-09 08:15,15670.881,0.000,3562.587,0.000,280,316,155
2025-10-09 08:30,15671.015,0.000,3562.587,0.000,190,258,158
2025-10-09 08:45,15671.136,0.000,3562.587,0.000,191,253,208
2025-10-09 09:00,15671.269,0.000,3562.587,0.000,268,213,217
2025-10-09 09:15,15671.374,0.000,3562.587,0.000,196,221,118
2025-10-09 09:30,15671.433,0.000,3562.587,0.000,92,90,73
2025-10-09 09:45,15671.489,0.000,3562.587,0.000,79,115,85
2025-10-09 10:00,15671.538,0.000,3562.587,0.000,86,73,72
2025-10-09 10:15,15671.575,0.000,3562.587,0.000,66,75,36
2025-10-09 10:30,15671.603,0.000,3562.587,0.000,49,46,32
2025-10-09 10:45,15671.615,0.000,3562.587,0.000,20,21,10
2025-10-09 11:00,15671.615,0.000,3562.603,0.000,-25,-24,-23
2025-10-09 11:15,15671.615,0.000,3562.633,0.000,-56,-52,-40
2025-10-09 11:30,15671.615,0.000,3562.661,0.000,-59,-56,-23
2025-10-09 11:45,15671.615,0.000,3562.688,0.000,-46,-55,-49
2025-10-09 12:00,15671.615,0.000,3562.730,0.000,-79,-68,-85
2025-10-09 12:15,15671.615,0.000,3562.768,0.000,-67,-59,-45
2025-10-09 12:30,15671.615,0.000,3562.795,0.000,-45,-43,-34
2025-10-09 12:45,15671.615,0.000,3562.847,0.000,-84,-102,-88
2025-10-09 13:00,15671.615,0.000,3562.874,0.000,-48,-40,-32
2025-10-09 13:15,15671.615,0.000,3562.898,0.000,-36,-39,-28
2025-10-09 13:30,15671.615,0.000,3562.948,0.000,-75,-87,-105
2025-10-09 13:45,15671.615,0.000,3562.960,0.000,-16,-18,-20
2025-10-09 14:00,15671.615,0.000,3562.993,0.000,-65,-66,-23
2025-10-09 14:15,15671.615,0.000,3563.006,0.000,-20,-18,-23
2025-10-09 14:30,15671.615,0.000,3563.031,0.000,-53,-53,-21
2025-10-09 14:45,15671.615,0.000,3563.042,0.000,-18,-19,-16
2025-10-09 15:00,15671.632,0.000,3563.042,0.000,30,30,26
2025-10-09 15:15,15671.632,0.000,3563.042,0.000,0,0,0
2025-10-09 15:30,15671.660,0.000,3563.042,0.000,42,36,42
2025-10-09 15:45,15671.720,0.000,3563.042,0.000,140,133,59
2025-10-09 16:00,15671.786,0.000,3563.042,0.000,108,123,113
2025-10-09 16:15,15671.863,0.000,3563.042,0.000,111,159,116
2025-10-09 16:30,15671.997,0.000,3563.042,0.000,281,278,126
2025-10-09 16:45,15672.162,0.000,3563.042,0.000,301,324,215
2025-10-09 17:00,15672.334,0.000,3563.042,0.000,273,328,348
2025-10-09 17:15,15672.539,0.000,3563.042,0.000,354,295,233
2025-10-09 17:30,15672.803,0.000,3563.042,0.000,441,459,223
2025-10-09 17:45,15673.086,0.000,3563.042,0.000,450,448,341
2025-10-09 18:00,15673.415,0.000,3563.042,0.000,623,675,438
2025-10-09 18:15,15673.783,0.000,3563.042,0.000,540,575,527
2025-10-09 18:30,15674.164,0.000,3563.042,0.000,731,606,421
2025-10-09 18:45,15674.594,0.000,3563.042,0.000,786,857,449
2025-10-09 19:00,15675.045,0.000,3563.042,0.000,757,809,524
2025-10-09 19:15,15675.523,0.000,3563.042,0.000,900,765,965
2025-10-09 19:30,15675.984,0.000,3563.042,0.000,865,881,700
2025-10-09 19:45,15676.441,0.000,3563.042,0.000,843,712,640
2025-10-09 20:00,15676.910,0.000,3563.042,0.000,834,926,556
2025-10-09 20:15,15677.352,0.000,3563.042,0.000,958,1005,433
2025-10-09 20:30,15677.754,0.000,3563.042,0.000,771,702,423
2025-10-09 20:45,15678.142,0.000,3563.042,0.000,751,675,425
2025-10-09 21:00,15678.492,0.000,3563.042,0.000,804,772,301
2025-10-09 21:15,15678.816,0.000,3563.042,0.000,745,616,451
2025-10-09 21:30,15679.101,0.000,3563.042,0.000,435,391,404
2025-10-09 21:45,15679.377,0.000,3563.042,0.000,359,502,367
2025-10-09 22:00,15679.622,0.000,3563.042,0.000,373,314,358
2025-10-09 22:15,15679.831,0.000,3563.042,0.000,369,363,268
2025-10-09 22:30,15680.024,0.000,3563.042,0.000,414,406,226
2025-10-09 22:45,15680.173,0.000,3563.042,0.000,240,243,254
2025-10-09 23:00,15680.295,0.000,3563.042,0.000,216,213,157
2025-10-09 23:15,15680.411,0.000,3563.042,0.000,191,158,194
2025-10-09 23:30,15680.527,0.000,3563.042,0.000,191,208,92
2025-10-09 23:45,15680.630,0.000,3563.042,0.000,195,158,153
2025-10-10 00:00,15680.720,0.000,3563.042,0.000,144,196,124
2025-10-10 00:15,15680.800,0.000,3563.042,0.000,109,150,119
2025-10-10 00:30,15680.859,0.000,3563.042,0.000,96,87,98
2025-10-10 00:45,15680.938,0.000,3563.042,0.000,109,123,145
2025-10-10 01:00,15681.030,0.000,3563.042,0.000,171,189,124
2025-10-10 01:15,15681.089,0.000,3563.042,0.000,113,108,46
2025-10-10 01:30,15681.164,0.000,3563.042,0.000,117,118,146
2025-10-10 01:45,15681.246,0.000,3563.042,0.000,133,185,125
2025-10-10 02:00,15681.325,0.000,3563.042,0.000,126,139,145
2025-10-10 02:15,15681.388,0.000,3563.042,0.000,99,95,143
2025-10-10 02:30,15681.455,0.000,3563.042,0.000,90,91,138
2025-10-10 02:45,15681.523,0.000,3563.042,0.000,112,103,113
2025-10-10 03:00,15681.595,0.000,3563.042,0.000,143,115,131
2025-10-10 03:15,15681.672,0.000,3563.042,0.000,105,138,116
2025-10-10 03:30,15681.748,0.000,3563.042,0.000,132,108,139
2025-10-10 03:45,15681.822,0.000,3563.042,0.000,151,157,91
2025-10-10 04:00,15681.897,0.000,3563.042,0.000,130,104,123
2025-10-10 04:15,15681.979,0.000,3563.042,0.000,153,118,106
2025-10-10 04:30,15682.040,0.000,3563.042,0.000,104,124,106
2025-10-10 04:45,15682.102,0.000,3563.042,0.000,120,100,73
2025-10-10 05:00,15682.172,0.000,3563.042,0.000,95,130,102
2025-10-10 05:15,15682.255,0.000,3563.042,0.000,146,157,106
2025-10-10 05:30,15682.332,0.000,3563.042,0.000,179,135,110
2025-10-10 05:45,15682.427,0.000,3563.042,0.000,124,168,113
2025-10-10 06:00,15682.534,0.000,3563.042,0.000,211,205,180
2025-10-10 06:15,15682.649,0.000,3563.042,0.000,169,225,196
2025-10-10 06:30,15682.776,0.000,3563.042,0.000,221,180,199
2025-10-10 06:45,15682.929,0.000,3563.042,0.000,224,236,305
2025-10-10 07:00,15683.066,0.000,3563.042,0.000,225,253,191
2025-10-10 07:15,15683.236,0.000,3563.042,0.000,302,304,175
2025-10-10 07:30,15683.421,0.000,3563.042,0.000,334,285,367
2025-10-10 07:45,15683.573,0.000,3563.042,0.000,262,334,203
2025-10-10 08:00,15683.752,0.000,3563.042,0.000,345,297,170
2025-10-10 08:15,15683.928,0.000,3563.042,0.000,259,343,202
2025-10-10 08:30,15684.082,0.000,3563.042,0.000,302,269,220
2025-10-10 08:45,15684.210,0.000,3563.042,0.000,179,211,201
2025-10-10 09:00,15684.311,0.000,3563.042,0.000,172,191,131
2025-10-10 09:15,15684.386,0.000,3563.042,0.000,138,148,87
2025-10-10 09:30,15684.437,0.000,3563.042,0.000,93,87,94
2025-10-10 09:45,15684.497,0.000,3563.042,0.000,91,103,101
2025-10-10 10:00,15684.542,0.000,3563.042,0.000,93,107,53
2025-10-10 10:15,15684.562,0.000,3563.042,0.000,35,39,21
2025-10-10 10:30,15684.578,0.000,3563.042,0.000,29,27,30
2025-10-10 10:45,15684.584,0.000,3563.042,0.000,8,10,7
2025-10-10 11:00,15684.584,0.000,3563.071,0.000,-36,-43,-47
2025-10-10 11:15,15684.584,0.000,3563.100,0.000,-55,-51,-53
2025-10-10 11:30,15684.584,0.000,3563.127,0.000,-44,-42,-31
2025-10-10 11:45,15684.584,0.000,3563.176,0.000,-107,-107,-40
2025-10-10 12:00,15684.584,0.000,3563.226,0.000,-74,-99,-61
2025-10-10 12:15,15684.584,0.000,3563.256,0.000,-66,-53,-42
2025-10-10 12:30,15684.584,0.000,3563.314,0.000,-82,-79,-107
2025-10-10 12:45,15684.584,0.000,3563.374,0.000,-82,-90,-117
2025-10-10 13:00,15684.584,0.000,3563.432,0.000,-100,-100,-89
2025-10-10 13:15,15684.584,0.000,3563.471,0.000,-72,-71,-29
2025-10-10 13:30,15684.584,0.000,3563.534,0.000,-102,-82,-106
2025-10-10 13:45,15684.584,0.000,3563.566,0.000,-62,-52,-52
2025-10-10 14:00,15684.584,0.000,3563.589,0.000,-50,-39,-33
2025-10-10 14:15,15684.584,0.000,3563.614,0.000,-31,-42,-33
2025-10-10 14:30,15684.584,0.000,3563.641,0.000,-43,-47,-54
2025-10-10 14:45,15684.584,0.000,3563.660,0.000,-28,-31,-39
2025-10-10 15:00,15684.585,0.000,3563.660,0.000,2,2,2
2025-10-10 15:15,15684.607,0.000,3563.660,0.000,42,32,42
2025-10-10 15:30,15684.624,0.000,3563.660,0.000,33,25,29
2025-10-10 15:45,15684.672,0.000,3563.660,0.000,71,93,58
2025-10-10 16:00,15684.714,0.000,3563.660,0.000,83,77,35
2025-10-10 16:15,15684.800,0.000,3563.660,0.000,130,188,127
2025-10-10 16:30,15684.917,0.000,3563.660,0.000,239,262,147
2025-10-10 16:45,15685.056,0.000,3563.660,0.000,264,228,236
2025-10-10 17:00,15685.221,0.000,3563.660,0.000,388,341,177
2025-10-10 17:15,15685.438,0.000,3563.660,0.000,427,403,374
2025-10-10 17:30,15685.703,0.000,3563.660,0.000,408,490,503
2025-10-10 17:45,15686.006,0.000,3563.660,0.000,628,469,468
2025-10-10 18:00,15686.344,0.000,3563.660,0.000,692,642,433
2025-10-10 18:15,15686.714,0.000,3563.660,0.000,560,564,808
2025-10-10 18:30,15687.104,0.000,3563.660,0.000,696,687,323
2025-10-10 18:45,15687.535,0.000,3563.660,0.000,598,790,475
2025-10-10 19:00,15687.995,0.000,3563.660,0.000,575,793,589
2025-10-10 19:15,15688.455,0.000,3563.660,0.000,669,558,715
2025-10-10 19:30,15688.921,0.000,3563.660,0.000,843,942,546
